"Namespace","Key","SourceString","LocalizedString"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_ElementalInfusionSummon_1Description","Consumes <me_ElementalInfusion>Elemental Infusion</> to grant the <me_Summon>Summon</> <b>+{DmgMod_UI}|floor()</> Damage of the consumed type","Расходует текущую <me_ElementalInfusion>стихийную инфузию</> и дает <me_Summon>прислужнику</> дополнительно <b>{DmgMod_UI}|floor()</> урона тем же типом"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_CooldownCharge_0Name","Cooldown Charge","Заряд"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_CooldownCharge_1Description","<b>+{CDChargeMod}</> Cooldown Charges.","<b>+{CDChargeMod}</> зарядов умения"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_VulnerableOnHit_0Name","Vulnerable on Hit","Уязвимость"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_VulnerableOnHit_1Description","Applies <me_Vulnerable>Vulnerable</> on hit for <b>{Duration}|fmt(min_frac=0,max_frac=1)s</>","При ударе накладывает <me_Vulnerable>уязвимость</> на <b>{Duration}|fmt(min_frac=0,max_frac=1) сек.</>"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_ShakenOnHit_0Name","Shaken on Hit","Тряска"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_ShakenOnHit_1Description","On hit, enemies have <b>50%</> less Attack and Cast Speed for <b>3s</>","При ударе снижает скорость атаки и сотворения врагов на <b>50%</> в течение <b>3 сек.</>"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_WeakenOnHit_0Name","Weaken on Hit","Слабость"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_WeakenOnHit_1Description","On hit, secondary <b>{Chance_UI}%</> chance to apply <me_Weak>Weakened</>","При ударе дает повторный шанс наложения <me_Weak>слабости</> в <b>{Chance_UI}%</>"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_SunderLong_0Name","Sunder","Раскалывание"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_SunderLong_1Description","<b>{DmgMod_UI}%</> more <me_Physical>Physical Damage</>\nOn hit, reduces enemy <me_Armor>Armor</> by <b>{ArmorMod}|round()</> for <b>{Duration}s</> (non-stacking)","<b>+{DmgMod_UI}%</> <me_Physical>физического урона</>\nПри ударе снижает <me_Armor>броню</> врага на <b>{ArmorMod}|round()</> в течение <b>{Duration} сек.</>, не складывается"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_VulnerableDamage_0Name","Consume Vulnerable","Уязвимость"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_VulnerableDamage_1Description","Consumes <me_Vulnerable>Vulnerable</> on hit for <b>{DmgMod_UI}|fmt(min_frac=0,max_frac=1)%</> more Damage","При ударе тратит <me_Vulnerable>уязвимость</> на враге и наносит на <b>{DmgMod_UI}|fmt(min_frac=0,max_frac=1)%</> больше урона по нему"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_ConsumeVulnerableGainFlow_0Name","Vulnerable Flow","Уязвимый поток"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_ConsumeVulnerableGainFlow_1Description","Consumes <me_Vulnerable>Vulnerable</> on hit to grant you <me_Flow>Flow</>","При ударе тратит <me_Vulnerable>уязвимость</> на враге и дает <me_Flow>поток</>"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_BulwarkOnHitSpam_0Name","Bulwark on Hit","Оплот"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_BulwarkOnHitSpam_1Description","On hit, <b>{Chance_UI}|fmt(min_frac=0,max_frac=1)%</> chance to gain <b>{Bulwark}|floor()</> <me_Bulwark>Bulwark</>","При ударе с <b>{Chance_UI}|fmt(min_frac=0,max_frac=1)%</> шансом дает <b>{Bulwark}|floor()</> <me_Bulwark>оплота</>"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Summon_Activation_Burnout_0Name","Burnout","Выгорание"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Summon_Activation_Burnout_1Description","<b>{DmgMod}|as_percentage()</> more Damage\n<b>{ASMod_UI}|round()%</> more <me_Activation>Activation</> Speed\n<b>+{ActivationCost}|round()</> <me_Activation>Activation</> Cost","<b>+{DmgMod}|as_percentage()</> урона\n<b>+{ASMod_UI}|round()%</> скорости <me_Activation>срабатывания</>\n<b>+{ActivationCost}|round()</> затрат <me_Activation>срабатывания</>"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Summon_Activation_SynchronizedAttack_0Name","Synchronized Attack","Совместная атака"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Summon_Activation_SynchronizedAttack_1Description","Whenever you use an active non-<me_Channel>channel</> skill, this <me_Device>device</> has a <b>{Chance_UI}|round()%</> chance to activate","При применении <me_Channel>неподдерживаемого</> умения с <b>{Chance_UI}|round()%</> шансом срабатывает этот <me_Device>механизм</>"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Summon_Activation_EnhancedActivations_0Name","Enhanced Activations","Срабатывание"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Summon_Activation_EnhancedActivations_1Description","<b>+{Activations}|round()</> <me_Activation>Activations</>","<b>+{Activations}|round()</> <me_Activation>срабатываний</>"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Summon_Activation_Recycling_0Name","Recycling","Переработка"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Summon_Activation_Recycling_1Description","When destroyed, drops <b>{Scrap_UI}%</> of the <me_DivineCore>Divine Cores</> spent on it plus up to <b>{Scrap2_UI}%</> based on remaining <me_Activation>Activations</>","При уничтожении возвращает <b>{Scrap_UI}%</> от затраченных <me_DivineCore>ядер богов</> на создание и еще вплоть до <b>{Scrap2_UI}%</> в зависимости от оставшихся <me_Activation>срабатываний</>"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Summon_Activation_FreeActivation_0Name","Conservation","Сохранение"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Summon_Activation_FreeActivation_1Description","<b>+{Chance_UI}|round()%</> Free <me_Activation>Activation</> Chance","<b>+{Chance_UI}|round()%</> шанса <me_Activation>срабатывания</> без затрат"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Summon_Activation_DoubleActivation_0Name","Double Activation","Двойное срабатывание"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Summon_Activation_DoubleActivation_1Description","<b>+{Chance_UI}|round()%</> Double <me_Activation>Activation</> Chance","<b>+{Chance_UI}|round()%</> шанса двойного <me_Activation>срабатывания</>"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Summon_Activation_EnfeebleOnHit_0Name","Enfeeble","Ослабление"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Summon_Activation_EnfeebleOnHit_1Description","On hit enemies deal <b>{DmgRed_UI}|fmt(min_frac=0,max_frac=1)%</> less Damage up to <b>{DmgRedMax_UI}|fmt(min_frac=0,max_frac=1)%</> for <b>{Duration}|fmt(min_frac=0,max_frac=1)s</>","При ударе снижает наносимый врагами урон на <b>{DmgRed_UI}|fmt(min_frac=0,max_frac=1)%</> в течение <b>{Duration}|fmt(min_frac=0,max_frac=1) сек.</>, вплоть до <b>{DmgRedMax_UI}|fmt(min_frac=0,max_frac=1)%</>"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Summon_Activation_Explosion_0Name","Explosion","Подрыв"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Summon_Activation_Explosion_1Description","When destroyed the <me_Device>Device</> explodes dealing <b>{Dmg}|round()</> <me_FireDam>Fire Damage</> in a <b>{Radius_UI}m</> radius","При уничтожении <me_Device>механизм</> взрывается, нанося <b>{Dmg}|round()</> <me_FireDam>урона огнем</> в <b>{Radius_UI}м</> радиусе"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Summon_Activation_FinalBurst_0Name","Final Burst","Взрывной финал"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Summon_Activation_FinalBurst_1Description","The final <me_Activation>Activation</> deals <b>{DmgMod_UI}%</> more Damage","<b>+{DmgMod_UI}%</> урона последнего <me_Activation>срабатывания</>"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Summon_Activation_FrailOnHit_0Name","Frail","Истощение"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Summon_Activation_FrailOnHit_1Description","On hit reduces Damage <me_Resistance>Resistance</> by <b>{ResRed_UI}|fmt(min_frac=0,max_frac=1)%</> up to <b>{ResRedMax_UI}|fmt(min_frac=0,max_frac=1)%</> for <b>{Duration}|fmt(min_frac=0,max_frac=1)s</>","При ударе снижает <me_Resistance>сопротивление</> урону врагов на <b>{ResRed_UI}|fmt(min_frac=0,max_frac=1)%</> в течение <b>{Duration}|fmt(min_frac=0,max_frac=1) сек.</>, вплоть до <b>{ResRedMax_UI}|fmt(min_frac=0,max_frac=1)%</>"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Summon_Activation_Masterwork_0Name","Masterwork","Шедевр"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Summon_Activation_Masterwork_1Description","Consume <b>{ScrapCostPerc}|fmt(perc0)</> <me_DivineCore>Divine Cores</>\r\nDeals <b>{DmgMod_UI}|fmt(min_frac=0,max_frac=1)%</> more Damage per <me_DivineCore>Divine Core</> spent","Тратит <b>{ScrapCostPerc}|fmt(perc0)</> <me_DivineCore>ядер богов</>\r\n<b>+{DmgMod_UI}|fmt(min_frac=0,max_frac=1)%</> урона за каждое затраченное <me_DivineCore>ядро богов</>"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Summon_Activation_StrongStart_0Name","Strong Start","Уверенное начало"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Summon_Activation_StrongStart_1Description","<b>{DmgMod_UI}%</> more Damage per remaining <me_Activation>Activation</> up to <b>{DmgMaxMod}|fmt(perc0)</>","<b>+{DmgMod_UI}%</> урона за каждое оставшееся <me_Activation>срабатывание</>, вплоть до  <b>{DmgMaxMod}|fmt(perc0)</>"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Summon_Activation_SummonLimit_0Name","Summon Limit","Предел прислужников"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Summon_Activation_SummonLimit_1Description","<b>+{LimitMod}|round()</> <me_SummonLimit>Summon Limit</>","<b>+{LimitMod}|round()</> <me_SummonLimit>предела прислужников</>"
"Masteries/st_mastery_core_actives","SWA_Mod_ShieldAttack_0Name","Shield Attack","Удар щитом"
"Masteries/st_mastery_core_actives","SWA_Mod_ShieldAttack_1Description","Deals <b>{DmgMin}|round() - {DmgMax}|round() <me_StrikeDam>Strike Damage</></> instead (scales with <me_Armor>Armor</>)\r\nRequires Shield","Теперь наносит <b>{DmgMin}|round()~{DmgMax}|round()</> <me_StrikeDam>дробящего урона</>\n(повышается количеством <me_Armor>брони</>)\r\nТребует щит"
"Masteries/st_mastery_core_actives","SWA_Mod_ShieldAttack_4Ability_Description","Attack with your shield dealing {AbilityDamage[Dmg1]} (scales with <me_Armor>Armor</>).\r\n{DescriptionComponent[OverwhelmBasic]}\r\nRequires shield.","Бьет щитом, нанося {AbilityDamage[Dmg1]} (повышается количеством <me_Armor>брони</>).\r\n{DescriptionComponent[OverwhelmBasic]}\r\nТребует щит."
"Masteries/st_mastery_core_actives","SWA_Mod_RetaliatingAttack_0Name","Retaliating Attack","Ответный удар"
"Masteries/st_mastery_core_actives","SWA_Mod_RetaliatingAttack_1Description","Deals <b>{RetDmgMod_UI}|round()%</> <me_Retaliate>Retaliation</> Damage as extra Damage\nMelee only","Наносит дополнительный урон в размере <b>{RetDmgMod_UI}|round()%</> от <me_Retaliate>отражаемого</> урона\nТребует ближнее оружие"
"Masteries/st_mastery_core_actives","Barrier_Mod_Permanency_0Name","Permanency","Постоянство"
"Masteries/st_mastery_core_actives","Barrier_Mod_Permanency_1Description","Turns the skill into a sustained skill.\r\nNo Cooldown. No bonuses on use.\r\nWhile active grants you <me_BarrierDecay>Barrier Decay Threshold</> equal to <b>10%</> Barrier.\r\nWhile active regenerate <b>2%</> Barrier per second if you haven\'t taken Damage in the last <b>2s</>.\r\nReserves <b>50</> Energy","Превращает умение в постоянное с бесконечной длительностью.\nБез времени перезарядки.\nБез бонусов при применении.\r\nПока активно, повышает <me_BarrierDecay>предел распада</> барьера на <b>10%</> от его прочности и регенерирует <b>2%</> барьера в секунду, если вы не получали урон за последние <b>2 сек.</>\r\n<b>+50</> занимаемой энергии."
"Masteries/st_mastery_core_actives","Barrier_Mod_Permanency_4Ability_Description","While active grants you <me_BarrierDecay>Barrier Decay Threshold</> equal to <b>10%</> Barrier.\r\nWhile active regenerate <b>2%</> Barrier per second if you haven\'t taken Damage in the last <b>2s</>.","Пока активно, повышает <me_BarrierDecay>предел распада</> барьера на <b>10%</> от его прочности и регенерирует <b>2%</> барьера в секунду, если вы не получали урон за последние <b>2 сек.</>"
