Namespace,Key,SourceString,LocalizedString
ARTICY,DFr_EBADB058_0x0100013700001B98.Text,The centaurs are no match for <i>us</>.,Кентавры <i>нам</> не ровня.
ARTICY,DFr_A159E509_0x0100013700001B61.Text,I hope the centaurs are struck by a plague.,"Надеюсь, кентавров поразит чума."
ARTICY,DFr_643F9CE7_0x0100013700001B69.Text,This is <i>our</> city.,Это <i>наш</> город.
ARTICY,DFr_183A7F68_0x0100013700001C0D.Text,"Psst. Hey, miss. Keep going this way. Keep your head down.","Пс-с. Эй, мисс. Иди сюда. Не высовывайся."
ARTICY,DFr_D75DFEA6_0x0100013700001BD6.Text,"Psst. Hey, mister. Keep going this way. Keep your head down.","Пс-с. Эй, мистер. Иди сюда. Не высовывайся."
ARTICY,DFr_3A1A8F8D_0x0100013700001C15.Text,Psst. Keep going this way. Keep your head down.,Пс-с. Иди сюда. Не высовывайся.
ARTICY,DFr_2E55B705_0x0100013700001107.Text,Did you hear? Everyone is talking about the new Champion of the city.,Вы слышали? Все говорят о новом чемпионе города.
ARTICY,DFr_8F43156B_0x0100013700001113.Text,Athena must have sent them to protect us.,"Афина, должно быть, послала их, чтобы защитить нас."
ARTICY,DFr_E7D7A526_0x0100013700001130.Text,How amazing it feels to be able to walk the streets without fear.,"Как удивительно чувствовать себя, когда можно без страха ходить по улицам."
ARTICY,DFr_3CAAE6A7_0x010001370000111F.Text,Absolutely.,Абсолютно.
ARTICY,DFr_E0C76D54_0x01000137000010BE.Text,Time for this week's taxes.,Пора заняться налогами на этой неделе.
ARTICY,DFr_49871259_0x01000137000010AF.Text,But I already paid! Another centaur came past yesterday!,Но я уже заплатил! Вчера мимо проходил еще один кентавр!
ARTICY,DFr_CCCB4A26_0x01000137000010B4.Text,Just pay him!,Просто заплатите ему!
ARTICY,DFr_40A398AB_0x01000137000010E4.Text,"I don't care how many times you've paid, you haven't paid <i>me</>.","Мне все равно, сколько раз ты заплати. <i>Мне</> ты не платил."
ARTICY,DFr_55BAC05F_0x01000137000010EB.Text,You're bleeding us dry...,Вы выкачиваете из нас кровь...
ARTICY,DFr_7D416A49_0x0100013700001C4B.Text,I can't wait until we take <i>everything</> back from the Brandbearers,"Не могу дождаться, когда мы отвоюем <i>все</> у Клеймоносцев."
ARTICY,DFr_BDBA64BB_0x0100013700001C51.Text,I'm glad we don't have to go down into the sewers anymore.,"Я рад, что нам больше не придется спускаться в канализацию."
ARTICY,DFr_36E97117_0x0100013700001C32.Text,Damn Skirion...,Чертов Скирон...
ARTICY,DFr_B14ECFD3_0x0100013700001C39.Text,The Brandbearers are a pox upon this city...,Клеймоносцы - яд для этого города...
ARTICY,DFr_707D1D45_0x0100013700001C88.Text,Keep walking. Act casual. Don't let the centaurs see you come from the sewers.,"Продолжай идти. Веди себя непринужденно. Не позволяй кентаврам увидеть, что ты пришел из канализации."
ARTICY,DFr_87187784_0x010001370000128A.Text,"The Brandbearers are more aggressive than ever, now Skirion's dead.","Клеймоносцы стали агрессивны как никогда, теперь Скирон мертв."
ARTICY,DFr_A4BAA503_0x0100013700001284.Text,They're angry that we proved a human can beat a centaur. Now let's show them how true that is.,"Они злятся, что мы доказали, что человек может победить кентавра. Теперь давайте покажем им, насколько это правда."
ARTICY,DFr_341667DF_0x01000137000012A2.Text,Is that stash still behind the building to the west?,Этот ларек все еще находится за зданием на западе?
ARTICY,DFr_F08F6AC4_0x010001370000129C.Text,"Yeah. I guess we don't need to hide stuff anymore though, now the centaurs are gone.","Да. Думаю, нам больше не нужно прятать вещи, ведь кентавров больше нет."
ARTICY,DFr_0B80839D_0x010001370000120D.Text,How many eggs do we have left in the basket?,Сколько яиц осталось в корзине?
ARTICY,DFr_3030D35C_0x0100013700001207.Text,"Seventeen. Two got cracked, but one new one joined.","Семнадцать. Двое раскололись, но к ним присоединился один новый."
ARTICY,DFr_97EC7B29_0x010001370000127B.Text,Where did you hide the stash?,Где вы спрятали тайник?
ARTICY,DFr_4DC0BF7A_0x0100013700001275.Text,Shh! <i>Behind the building to the west.</>,Ш-ш-ш! <i>За зданием на западе.</>
ARTICY,DFr_BB9B200B_0x0100013700000D5F.Text,"Father, can we go back home <i>now</>?","Отец, <i>теперь</> мы можем вернуться домой?"
ARTICY,DFr_955C44EB_0x0100013700000D74.Text,Maybe soon. Things are getting better.,"Может быть, скоро. Дела идут на поправку."
ARTICY,DFr_40C7A1E3_0x0100013700000D66.Text,I'm glad the mean centaurs are gone.,"Я рад, что злобные кентавры исчезли."
ARTICY,DFr_71891C78_0x0100013700000C10.Text,"Father, can we go back home soon?","Отец, мы можем поскорее вернуться домой?"
ARTICY,DFr_0510D810_0x0100013700000D47.Text,"Not yet, I'm sorry.","Пока нет, простите."
ARTICY,DFr_84DB7722_0x0100013700000C17.Text,I don't like the centaurs.,Мне не нравятся кентавры.
ARTICY,DFr_C390793B_0x0100013700000D4F.Text,Sshh. Don't make a fuss.,Ш-ш-ш. Не суетись.
ARTICY,DFr_D2289198_0x01000137000015D5.Text,"Athena, watch over our brave wounded...","Афина, присмотри за нашими храбрыми ранеными..."
ARTICY,DFr_7FF38401_0x01000137000015DB.Text,The centaurs are <i>beasts</>...,Кентавры это <i>звери</>...
ARTICY,DFr_415DD6A0_0x0100013700001424.Text,Stop attending to humans! Focus on wounded centaurs!,Перестаньте заботиться о людях! Сосредоточьтесь на раненых кентаврах!
ARTICY,DFr_DB8764E1_0x010001370000141E.Text,Yes. Of course.,Да. Конечно.
ARTICY,DFr_DC58AAD6_0x010001370000142C.Text,There are so many wounded...,Так много раненых...
ARTICY,DFr_DC042443_0x0100013700001432.Text,Because of you two-legs fighting back.,"Из-за того, что вы, двуногие, сопротивляетесь."
ARTICY,DFr_86390ED9_0x01000137000014C3.Text,"The city bows their heads before you as one, goddess...","Город склоняет голову перед тобой, как перед единым целым, богиня..."
ARTICY,DFr_399BA0F4_0x01000137000014C9.Text,"You have protected our city, great Athena, for this we thank you...","Ты защитила наш город, великая Афина, и за это мы благодарим тебя..."
ARTICY,DFr_8142E517_0x0100013700001496.Text,"Athena, Keeper of the City, hear my pleas...","Афина, хранительница города, услышь мои мольбы..."
ARTICY,DFr_37A9A5B9_0x01000137000014B4.Text,"Athena, please aid us...","Афина, пожалуйста, помоги нам..."
ARTICY,DFr_9A9869FB_0x0100013700000A7E.Text,"You saved us all, my friend! The damn four-legs were working me to the bone, thank you!","Ты спас нас всех, друг мой! Эти чертовы четвероногие довели меня до ручки, спасибо тебе!"
ARTICY,Dlg_A79448F0_0x0100013700000AA1.Text,Goodbye,Попрощаться
ARTICY,Dlg_FA5D8D98_0x0100013700000AB5.Text,Trade,Торговать
ARTICY,Dlg_59F13ABA_0x0100013700000A84.Text,About you...,О тебе...
ARTICY,DFr_1519891A_0x0100013700000A85.Text,Now the centaurs are gone I'm making weapons for the war effort as fast as I can.,"Теперь, когда кентавров больше нет, я делаю оружие для военных действий так быстро, как только могу."
ARTICY,DFr_4220995F_0x0100013700000A8C.Text,I... feel sick thinking how the four-legs have been using my iron against my own people...,"Мне... плохо от мысли, что четвероногие используют мое железо против моего собственного народа..."
ARTICY,DFr_BF4CBDBD_0x0100013700000A73.Text,It's an honor to have you here.,Для меня большая честь видеть вас здесь.
ARTICY,DFr_4C2F59DF_0x0100013700000A1F.Text,"What are you after? If it's weapons, I can't help you. No weapons for humans! It ain't gonna happen. Against the rules!","Что вам нужно? Если это оружие, то я не могу вам помочь. Никакого оружия для людей! Этого не будет. Это против правил!"
